name,street,city,state,zip,x,y,website,facebook,twitter,email,phone,fmid,operation id,data_source,current_ww_vendor,compared
Berkeley Springs Farmers Market,129 Fairfax Street at Washington Street/522,Berkeley Springs,West Virginia,25411,-78.22753399999999,39.624722,http://www.berkeleyspringsfarmersmarket.com,,,,,1005183.0,,operators,NO,true
Avon Library Farmers Market,"281 COUNTRY CLUB RD., C/O AVON LIBRARY",AVON,Connecticut,06001,-72.860448,41.78971,http://www.facebook.com/avonfreepubliclibrary/,,,,,1019126.0,,operators,NO,true
King George Farmers Market,King George Middle School at 8246 Dahlgren Rd, King George,Virginia,22485,-77.2028,38.27678,,,,,,1019120.0,,operators,NO,true
"Public Market Palooza East Hampton, CT",265 W Main Street,East Hampton,Connecticut,06424,-72.494904,41.572605,http://www.facebook.com/publicmarketpalooza,,,,,1019286.0,,operators,NO,true
Connecticut's Old State House Farmers Market,800 Main Street,Hartford,Connecticut,06103,-72.672892,41.766118,http://www.cga.ct.gov/osh/farmersmkt.asp,,,,,1019042.0,,operators,NO,true
Heathsville Farmers Market,73 Monument Place,Heathsville,Virginia,22473,-76.47320400000001,37.916391,http://www.rhhtfoundationinc.org,,,,,1021211.0,,operators,NO,true
Montour Falls Farmers Market,300 West Main Street,Montour Falls,New York,14865,-76.847748,42.346431,http://www.montourfallsfarmersmarket.com,,,,,1011901.0,,operators,NO,true
Festival Farmers Market,942 Main Street, Cobleskill,New York,12043,-74.4669868,42.6792512,,,,,,1012308.0,,operators,NO,true
Manchester's Spruce Street Market,163 Spruce St.,Manchester,Connecticut,06040,-72.51832399999999,41.781503,http://naf1.townofmanchester.org/index.cfm/spruce-street-market/,,,,,1019969.0,,operators,NO,true
Spotsylvania Farmers Market - VDOT Commuter Parking Lot,12150 Gordon Road,Fredericksburg,Virginia,22170,-77.559528,38.289909,,,,,,1019782.0,,operators,NO,true
Voorheesville Farmers Market,68 Maple Ave.,Voorheesville,New York,12186,-73.930027,42.649656,http://www.facebook.com/VoorheesvilleFarmersMarket,,,,,1001925.0,,operators,NO,true
Delmar Farmers Market,332 Kenwood Ave,Delmar,New York,12054,-73.82589499999999,42.619919,,,,,,1019308.0,,operators,NO,true
Ellington Winter Farmers' Market,11 Pinney St,Ellington ,Connecticut,06029,-72.49035,41.8697886,http://www.ellingtonfarmersmarket.com,,,,,1018898.0,,operators,NO,true
Spotsylvania Farmers Market - Spotsylvania Regional Medical Center,4600 Spotsylvania Parkway,Spotsylvania,Virginia,22407,-77.495899,38.219747,http://www.spotsylvaniafarmersmarket.com/,,,,,1019784.0,,operators,NO,true
Westfield Farmers' Market - Winter,36 Court Street,Westfield ,Massachusetts,01085,-72.7516316,42.1196339,,,,,,1018841.0,,operators,NO,true
Coventry Farmers' Market (formerly Coventry Regional Farmers' Market),2299 South St. ,Coventry,Connecticut,06238,-72.345186,41.764283,http://www.coventryfarmersmarket.org,,,,,1019325.0,,operators,NO,true
East Greenbush Library & YMCA Farmers Market,Between 10 and 20 Community Way in parking lot,East Greenbush,New York,12061,-73.695566,42.618063,https://eastgreenbushlibrary.org/events-newsletters/farmers-market/,,,,,1019079.0,,operators,NO,true
Ellington Farmers Market,Main ST,Ellington,Connecticut,06029,-72.4681079,41.90363929999999,http://www.ellingtonfarmersmarket.com,,,,,1018900.0,,operators,NO,true
The Farmers Market at Tiffany Farms,156 Sterling City Road,Lyme,Connecticut,06371,-72.101949,41.4878526,http://www.tiffanyfarmsct.com/new-page,,,,,1019626.0,,operators,NO,true
Lebanon Farmers Market,579 Exeter Road,Lebanon,Connecticut,06249,-72.212877,41.635781,http://www.lebanonct.gov,,,,,1018113.0,,operators,NO,true
Farm to Preschool Market: Mercy Cares for Kids,310 S. Manning Blvd,Albany ,New York,12206,-73.798353,42.665745,http://www.sphp.com/mercy-cares-for-kids,,,,,1019499.0,,operators,NO,true
STCC Farmers' Market,One Armory Square,Springfield,Massachusetts,01102,-72.581067,42.108668,http://www.facebook.com/pages/Springfield-Technical-Community-College/109746082384737?fref=ts,,,,,1012100.0,,operators,NO,true
Ovid Farmers Market,Main Street,Ovid,New York,14521,-76.82215699999999,42.67672899999999,http://www.facebook.com/ovidfarmersmarket,,,,,1020023.0,,operators,NO,true
Troy Waterfront Farmers Market,Riverfront Park,Troy,New York,12180,-73.691288,42.732715,,,,,,1020002.0,,operators,NO,true
Poestenkill Farmers Market,38 Davis Drive,Poestenkill,New York,12140,-73.5635307,42.69047579999999,http://www.poestenkillfarmersmarket.com,,,,,1011146.0,,operators,NO,true
Village of Aurora Farmers Market,Main Street (Route 90),Aurora,New York,13026,-76.700376,42.745254,https://auroranyfarmersmarket.com/,,,,,1018286.0,,operators,NO,true
Scotland Farmers Market,Rt. 14 & Rt. 97,Scotland,Connecticut,06264,-72.081503,41.698757,,,,,,1019627.0,,operators,NO,true
Stafford Community Farmers' Market,31 Main Street,Stafford Springs,Connecticut,06076,-72.304724,41.953553,http://www.staffordcommunityfarmersmarket.com,,,,,1012766.0,,operators,NO,true
Easthampton Farmers & Makers Market,50 Payson Ave,Easthampton,Massachusetts,01027,-72.669638,42.265189,https://easthamptonmarket.com/,,,,,1019462.0,,operators,NO,true
RT 639 Farmers Market,"7278 Ladysmith Road, ",Ruther Glen,Virginia,22546,-77.518506,38.016661,http://www.facebook.com/groups/586850535001520,,,,,1019119.0,,operators,NO,true
Yates County Cooperative Farm and Craft Market (Penn Yan Market),"Main Street, North of Elm Street",Penn Yan,New York,14527,-77.053889,42.661345,http://www.facebook.com/PennYan.Farmers.Market,,,,,1007259.0,,operators,NO,true
Treasure Lake Farmers Market and Artisan Faire,95 Coral Reef,DuBois,Pennsylvania,15801,-78.704999,41.201813,,,,,,1019638.0,,operators,NO,true
Clinton Farmers Market,20 West Park Row,Clinton,New York,13323,-75.378462,43.048866,https://clintonnychamber.org/farmers-market/,,,,,1019823.0,,operators,NO,true
Clifton Park Farmers' Market,"971 Route 146, Shenendehowa United Methodist Church parking lot ",Clifton Park,New York,12065,-73.809271,42.869606,http://www.saratogafarmersmarket.org/clifton-park-farmers-market/,,,,,1018381.0,,operators,NO,true
Voluntown Farmers' Market ,195 Main Street,Voluntown,Connecticut,06384,-71.865502,41.573913,http://www.facebook.com/VoluntownFarmersArtisansMarket/,,,,,1018504.0,,operators,NO,true
1700 Stiles Rd Farm,1700 Stiles Road,Penn Yan,New York,14527,,,,,,,315-694-1263,,3252015101,operators,NO,true
1895 Organic Farm,303 Landing Street,Lumberton,New Jersey,08048,,,,,,,,,5600000043,operators,NO,true
20-20 Farms,2836 Beaver Run Road,Hughesville,Pennsylvania,17737,,,,,,bowerpower2020@gmail.com,,,8210001002,operators,NO,true
4 Guys Garlic,1077 Hall Road,Lyndonville,New York,14098,,,,,,,585-765-3096,,3252016143,operators,NO,true
7 Falls Mushroom Farm,156 Killingworth Rd,Higganum,Connecticut,06441,,,,,,,860-345-7962,,2201415900,operators,NO,true
77 West Farm LLC Dba 77 West Farm,19850 Templeton Rd.,Carson,Virginia,23830,,,http://www.77westfarm.com,,,,602-690-8966,,5561006332,operators,NO,true
A D Farming,3360 Buckwheat Rd,Millerstown,Pennsylvania,17062,,,,,,7178238804@vvwpix.com,717-823-8804,,8210005505,operators,NO,true
A.J. Trucco,2440 North Mill Road,Vineland,New Jersey,08360,,,http://www.truccodirect.com,,,,,,5602750566,operators,NO,true
"A.M. Harris Farms, LLC",10065 Asbury Rd,LeRoy,New York,14482,,,,,,amharrisfarms@gmail.com,585-734-8458,,3928972035,operators,NO,true
Aaron D. Mast,4162 Augusta Rd,Madison,New York,13402,,,,,,,No Telephone,,3252019065,operators,NO,true
Aaron F. Stoltzfus,7419-A Route 414,Ovid,New York,14521,,,,,,,607-869-2218,,3252017101,operators,NO,true
Aaron Fisher,285 Lancaster Pike,Oxford,Pennsylvania,19363,,,,,,,,,8431801490,operators,NO,true
Aaron G. Fisher,72 Cerrato Lane,Loganton,Pennsylvania,17747,,,,,,,,,8210002345,operators,NO,true
Aaron G. Stoltzfus,239 Radcliff Rd.,Willow Street,Pennsylvania,17584,,,,,,,(717) 464-4834,,8210002350,operators,NO,true
"Aaron K. Fisher, Jr.",492 Marshville Road,Canajoharie,New York,13317,,,,,,,,,8210002346,operators,NO,true
Aaron K. Lapp,660 Shady Hill Rd.,Allenwood,Pennsylvania,17810,,,,,,,(570) 547-1457,,8210002349,operators,NO,true
Aaron L. Lantz,3038 Old Philadelphia Pike,Bird-in-Hand,Pennsylvania,17505,,,,,,,717 224 1666,,8210002348,operators,NO,true
Aaron L. Miller,114 Tanners Road,Fort Plain,New York,13339,,,,,,,(518) 993-3892,,8210002344,operators,NO,true
Aaron Lapp,68 Morrison Mill Road,Kirkwood,Pennsylvania,17536,,,,,,,,,8210004482,operators,NO,true
Aaron M. Martin,1748 Pre-Emption Road,Penn Yan,New York,14527,,,,,,,(315) 536-8718,,6430411870,operators,NO,true
Aaron N. Zimmerman,2220 Havens Corners Road,Penn Yan,New York,14527,,,,,,,(315) 536-2596,,6431363500,operators,NO,true
Aaron Puckette,4344 Stagecoach Road,Gladys,Virginia,24554,,,,,,,434-665-3316,,7920215046,operators,NO,false
Aaron R. Stoltzfus,329 Bartville Road,Kirkwood,Pennsylvania,17536,,,,,,,,,8210005130,operators,NO,true
Aaron S. Zook,275 W. Center Square Road,Leola,Pennsylvania,17540,,,,,,,,,6432016310,operators,NO,true
Aaron Stoltzfoos,380 Pine Grove Road,Nottingham,Pennsylvania,19362,,,,,,,,,8431901584,operators,NO,true
Aaron Stoltzfus,90 Eagle Road,Quarryville,Pennsylvania,17566,,,,,,,,,9950006430,operators,NO,true
"Aaron, Leonard C.",750 Berry Rd,Callands,Virginia,24530,,,,,,ca3501@gmail.com,434-724-1931,,7920715215,operators,NO,true
Aarons Creek Farm,601 Cow Rd.,Buffalo Junction,Virginia,24529,,,,,,,,,9092009601,operators,NO,true
Abe E Miller,812 Gardnersville Rd,Sharon Springs,New York,13459,,,,,,,No Telephone,,3252019086,operators,NO,true
Abe Weaver,226 Round Barn Rd,Amsterdam,New York,12010,,,,,,,No Telephone,,3252017091,operators,NO,true
Abers Acres,884 Route 394,Kennedy,New York,14747,,,,,,info@abersacres.com,(716) 267-2431,,8210001008,operators,NO,true
Abner & Fannie Miller,155 Cedarville Rd,Ilion,New York,13357,,,,,,,315-822-5799,,3252019087,operators,NO,true
Abner A. Glick,414 Eden Road,Quarryville,Pennsylvania,17566,,,,,,,,,8210002353,operators,NO,true
Abner Ebersol,979 Sandy Bottom Road,Earlesville,Maryland,21919,,,,,,,,,8210002352,operators,NO,true
Abner L King,2576-A Bachmanntown Rd,Ronks,Pennsylvania,17572,,,,,,,(717) 806-1872,,1600003280,operators,NO,true
Abner S. King,619 West Lincoln Ave.,Lititz,Pennsylvania,17543,,,,,,,,,8210002355,operators,NO,true
Abner S. Lapp,901 McCarty Road,Allenwood,Pennsylvania,17810,,,,,,,570-538-3247,,8210005419,operators,NO,true
Abram B. Zook,4210 Red Well Road,Gordonville,Pennsylvania,17529,,,,,,,(717) 355-2393,,8210002362,operators,NO,true
Abram King,1540 Beaver Valley Pike,Willow Street,Pennsylvania,17584,,,,,,,,,9950010966,operators,NO,true
Abram L. Miller,296 Phillip Rd,Fort Plain,New York,13339,,,,,,,518-993-2714,,3252007060,operators,NO,true
Abram Stoltzfus,258 Baker Road,Cochranville,Pennsylvania,19330,,,,,,,,,9950010902,operators,NO,false
Abram Z. Smoker,105 Thomas Road,Orangeville,Pennsylvania,17859,,,,,,,,,8210002357,operators,NO,true
Acorn Community Farm,1259 Indian Creek Road,Mineral,Virginia,23117,,,,,,,540-894-0595,,5870000548,operators,NO,true
ACRE Farm LLC dba Four Root Farm,257 Tater Hill Road,East Haddam,Connecticut,06423,,,,,,,(860)-550-1122,,2201509400,operators,NO,true
Adam A. Miller,8467 Ballard Road,Fillmore,New York,14735,,,,,,,585-567-2620,,3252009001,operators,NO,true
Adam E. Hershberger,4557 South Lebanon Road,Earlville,New York,13332,,,,,,,No Telephone,,3252011062,operators,NO,true
Adam Konka,3758 Hobday Rd,Bliss,New York,14024,,,,,,konkahailey@gmail.com,585-322-4574,,3250200678,operators,NO,true
Adamah,116 Johnson Rd.,Falls Village,Connecticut,06031,,,,,,,(860) 824-3003,,2201015500,operators,NO,true
Adamow Farm,591 Doing Rd.,Norwich,New York,13815,,,,,,,(607) 316-4470,,2201116500,operators,NO,true
"Adams Acres, LLC",7047 Sevier Rd,Jamesville,New York,13078,,,http://www.adamsacres.net,,,bill@adamsacres.net,315-399-2599,,3252010012,operators,NO,true
Aden N. Miller,1398 Parker Street,Marathon,New York,13803,,,,,,,No Telephone,,3252016106,operators,NO,true
Adin & Susan Kuepfer,36617 St. Hwy 408,Centerville,Pennsylvania,16404,,,,,,,814-795-4788,,1600002848,operators,NO,true
Adirondack Hay And Grains Partnership,208 Clark Rd.,Essex,New York,12936,,,,,,,518-963-4039,,4213724459,operators,NO,true
Adirondack Hemp Farms LLC.,39 Dick Hyatt Ln,Whitehall,New York,12887,,,,,,b9bird@yahoo.com,518-307-9187,,8210007428,operators,NO,true
Adirondack Maple Farms,490 Persse Rd,Fonda,New York,12068,,,,,,bruceroblee@yahoo.com,518-853-3987,,3928971047,operators,NO,true
"Adirondack Sugarworks, LLC",6360 Lingerlong Pond Road,Glenfield,New York,13343,,,,,,bmbradish1986@gmail.com,315-489-3910,,3252016018,operators,NO,true
Adirondack View Farm,210 Herman Road,Sprakers,New York,12166,,,,,,,518-573-8201,,8210005202,operators,NO,true
Adon Farms,871 State Hwy 72,Potsdam,New York,13676,,,,,,,(315)-265-3284,,2202001700,operators,NO,true
"Aeschlimann Farms, LLC",243 Clemons Rd,Frankfort,New York,13340,,,,,,,315-894-0447,,3250200614,operators,NO,true
"Ag Renewal Enterprises, Inc.",10308 Caleb Rd.,Berlin,Maryland,21811,,,,,,,410-251-6362,,6780000085,operators,NO,true
"Agbotic Project #1, LLC",18135 County Route 75,Sackets Harbor,New York,13685,,,http://www.agbotic.com,,,richardson@agbotic.com,315-771-0633,,3252016142,operators,NO,false
Agrarian Feast LLC,651 Cattail Road,Livingston Manor,New York,12758,,,http://www.agrarianfeast.com,,,agrarianfeast@gmail.com,845-807-9909,,3252017145,operators,NO,true
"Aii, Inc.",117 Bartley Flanders Road,Flanders,New Jersey,07836,,,http://www.aii1961.com,,,,,,5600120000,operators,NO,true
Air Hill Acres,8445 Nyesville Road,Chambersburg,Pennsylvania,17202,,,,,,farmboy82@innernet.net,,,8210001026,operators,NO,true
"AJ Compagnola, LLC",301 Nolf Road,Nazareth,Pennsylvania,18064,,,,,,rededgefarm@gmail.com,610-656-3253,,8210007437,operators,NO,true
AJ Stroup,307 End Road,Richfield,Pennsylvania,17086,,,,,,jshuler@bellandevans.com,(717) 865-6626,,8210002364,operators,NO,true
Al Florian,599 Freys Bush Rd,Fort Plain,New York,13339,,,,,,,518-993-5429,,3250200431,operators,NO,true
Alain Choiniere,2600 State Route 11B,North Bangor,New York,12966,,,,,,,518-521-3496,,3252016188,operators,NO,true
"Alderfer Farm, LLC",6312 Meetinghouse Road,New Hope,Pennsylvania,18938,,,,,,deirdrealderfer@hotmail.com,484-459-3521,,8210005320,operators,NO,false
Alderfer's Poultry Farm Inc.,724 Harleyville Pike,Telford,Pennsylvania,18969,,,,,,mike@alderfereggs.com,(215) 723-9578,,8210001042,operators,NO,false
"Aldridge Road Properties, LLC",537 Danbury Road,New Milford,Connecticut,06776,,,,,,,(203)-994-4686,,2201805000,operators,NO,true
Alfred State Farm,"Alfred State College, Rte 244",Alfred,New York,14802,,,,,,chamberlainvirginia@gmail.com,607-587-4510,,3252008062,operators,NO,true
Allan Gandelman,3320 NY 215,Cortland,New York,13045,,,http://www.mainstreetfarms.com,,,info@mainstreetfarms.com,607-745-0419,,3252013009,operators,NO,true
Allen A. Byler,8901 Thompson Road,Holland Patent,New York,13354,,,,,,,No Telephone,,3252013020,operators,NO,true
Allen A. Miller,3312 Yoder Drive,Dover,Delaware,19904,,,,,,,(302)-730-4076,,2201901700,operators,NO,false
Allen Farm,3343 Route 39,Bliss,New York,14024,,,,,,,585-689-0997,,3252016173,operators,NO,true
Allen Hurst,1914 State Route 169,Little Falls,New York,13365,,,,,,,,,6431814020,operators,NO,true
Allen M. Zimmerman,360 Young Road,Lewisburg,Pennsylvania,17837,,,,,,,(570)-966-6924,,1600001633,operators,NO,true
Allen Miller,243 County Road 29,Burke,New York,12917,,,,,,,,,8210004450,operators,NO,true
Allen Shissler,840 Scott Road,Sabinsville,Pennsylvania,16943,,,,,,farmlife53@gmail.com,(814) 628-2126,,8210002373,operators,NO,true
Alpaca Place LLC,2427 Richardson Hill Rd,Moravia,New York,13118,,,,,,alpacaplace@gmail.com,315-496-2134,,7920313030,operators,NO,true
Alpine Echo Farm,9423 Steuben Valley Rd,Holland Patent,New York,13354,,,,,,,315-865-4737,,3250200677,operators,NO,true
"Alstede Farms, LLC",1 Alstede Farms Lane,Chester,New Jersey,07930,,,http://www.alstedefarms.com,,,,,,5600000081,operators,NO,true
Alvin & Martha Troyer,334 Cty Rd 22,Earlville,New York,13332,,,,,,,No Telephone,,3252020089,operators,NO,true
Alvin D. Fisher,25 Quarry Road,Paradise,Pennsylvania,17562,,,,,,,(717) 847-3397,,8210002377,operators,NO,true
Alvin Schwartz,2111 Huth-Sayer Rd,Oriskany Falls,New York,13425,,,,,,,No Telephone,,3252014033,operators,NO,true
Alvin Swarey,6905 Yarnell Rd,Ovid,New York,14521,,,,,,,315-730-3449,,3252006165,operators,NO,true
Alvin W. Weaver,3236 Gates Road,Geneva,New York,14456,,,,,,,,,8210005261,operators,NO,true
"Amazon Produce Network, LLC","2321 Industrial Way, Suite A",Vineland,New Jersey,08360,,,http://www.amazonprod.com/,,,,,,5600540000,operators,NO,true
"American Seed And Oil, NY, LLC",313 Cornwall Hill Road,Patterson,New York,12563,,,,,,john@americanseedandoil.com,914-843-8682,,3252019100,operators,NO,false
Ammon S. Fisher,413 Ebenezer Church Road,Rising Sun,Maryland,21911,,,,,,,717-284-4517,,8210007517,operators,NO,true
Ammon Yoder,3904 St Hwy 30A,Fultonville,New York,12072,,,,,,,No Telephone,,3252010029,operators,NO,true
Ammon Zimmerman,1623 Breon Road,Middleburg,Pennsylvania,17842,,,,,,,570-374-5492,,8210007282,operators,NO,true
Amos A. King Farm,371 Kocher Road,Elizabethville,Pennsylvania,17023,,,,,,,,,8210002389,operators,NO,true
Amos D. Troyer,2789 US Hwy 11,Richville,New York,13681,,,,,,,No Telephone,,3252015015,operators,NO,true
Amos E. Stoltzfus,1724 Valley Road,Christiana,Pennsylvania,17509,,,,,,,717-687-7223,,8210002398,operators,NO,true
Amos G. Swarey,1242 S College St,Myerstown,Pennsylvania,17067,,,,,,,,,1600002604,operators,NO,true
Amos H. Fisher,33657 Ct. Rt. 163,Copenhagen,New York,13626,,,,,,,,,8210006597,operators,NO,true
Amos J Stoltzfus,654 Mt. Vernon Rd,Gap,Pennsylvania,17527,,,,,,,717-442-0208,,3920897979,operators,NO,true
Amos J. Stoltzfus,180 Indian Trail Road,Fort Plain,New York,13339,,,,,,,717-768-0834,,3252017033,operators,NO,true
Amos K & Martha Z Allgyer,272-1 Skiles Rd.,Parkesburg,Pennsylvania,19365,,,,,,,(610) 857-3560,,1600003300,operators,NO,true
Amos K. Stoltzfus  dba Healthy Harvest,131 McHenry Road,Parkesburg,Pennsylvania,19365,,,,,,,610-593-6572,,6431697500,operators,NO,true
Amos King,325 Beechdale Rd.,Bird In Hand,Pennsylvania,17505,,,,,,,,,9950005135,operators,NO,true
Amos L. Beiler,314 A Lamparter Rd.,Quarryville,Pennsylvania,17566,,,,,,,,,8210004174,operators,NO,true
